apple_x,apple_y,apple_p
325.4943407,276.874307,3.59E-05
325.5428784,276.7858665,4.46E-05
341.0304378,277.1078241,4.76E-05
325.4360127,276.6132385,6.54E-05
340.8966388,277.0151572,7.21E-05
340.8624758,277.0629692,7.13E-05
340.8605401,277.0419344,6.72E-05
325.3492451,276.6863714,6.24E-05
325.3014886,276.6825559,6.22E-05
325.3121967,276.7463579,6.01E-05
340.8070241,276.9769292,5.12E-05
340.8047306,277.0645304,4.86E-05
340.8068368,277.1038473,4.77E-05
340.8345785,277.1144021,4.83E-05
374.4094419,281.2845197,0.999999046
374.1037598,281.2668166,0.999999225
372.5239739,281.3998225,0.999999642
372.4686433,281.4090497,0.999999642
372.4090512,281.3725569,0.999999762
372.3696587,281.5858731,0.999999642
372.2929685,281.6027539,0.999999642
372.2919757,281.5927231,0.999999642
372.3496165,281.5334449,0.999999702
372.2856139,281.5726497,0.999999642
372.2218174,281.5888872,0.999999702
372.2148741,281.565201,0.999999762
372.2228879,281.6247079,0.999999702
371.3834516,281.5079815,0.999999762
370.1516819,281.3049409,0.999999762
369.7792401,281.3673944,0.999999762
367.0896907,281.2907321,0.999999225
366.1926346,280.931071,0.99999851
364.9057853,281.1436381,0.999998212
363.7879415,281.0395818,0.999998629
363.0143571,281.3519807,0.999998212
363.0997724,281.6075902,0.999997914
362.8558359,281.8264885,0.999997735
362.765129,281.8548498,0.999997675
362.9633995,281.8002887,0.999997258
363.0276725,281.7928185,0.999997377
362.6956179,281.7392955,0.999997258
362.8024683,281.5736456,0.999997735
362.7359923,281.4987044,0.999997854
362.691336,281.3772497,0.999997675
361.9750462,279.9795575,0.999999106
361.9975889,279.9679677,0.999999225
361.9951477,280.4928331,0.999998331
362.0191488,280.6534715,0.999997973
362.4453084,281.3530016,0.999996662
362.4063438,281.1903162,0.999996722
362.4373449,280.9662318,0.999996066
362.2364683,280.7947354,0.999996483
362.1641917,280.249856,0.999997854
362.1682045,280.2291312,0.999997854
360.3689866,279.7752762,0.999997973
360.3269591,279.8124473,0.999997973
357.3924199,277.2423658,0.999999821
357.5491803,277.3153385,0.999999762
351.968112,274.2586594,0.999999642
351.9133096,274.2516181,0.999999642
346.8098826,272.2158883,0.999998748
346.8526551,272.1146417,0.999998808
342.4603865,268.9987801,0.999999464
342.4915798,268.989099,0.999999523
333.9657979,264.5914466,0.999997139
334.0456276,264.5506074,0.999997258
310.7470274,240.9981256,0.99808383
310.6653638,240.9728405,0.99796319
281.9956965,183.4410276,0.999985576
281.7634144,183.4606469,0.999983072
261.6961071,133.0240771,0.999998569
261.6895837,133.1107152,0.999998569
226.5105824,71.45878315,0.999997735
226.5010247,71.4426012,0.999997616
169.4045091,8.734337807,0.999807715
169.409909,8.777267694,0.999815464
356.4679922,277.2955592,0.000155419
356.4673082,277.2912574,0.000156105
356.5111549,277.2493768,0.000162691
356.4395189,277.2592257,0.000114858
356.4188,277.2707735,0.000116229
356.3995546,277.2620109,0.000116915
356.4125653,277.3269541,0.000118554
356.419042,277.3023627,0.000116795
356.4248112,277.3369095,0.000121981
356.3990806,277.3075908,0.000120759
356.3961157,277.297702,0.00012958
356.4003366,277.2735552,0.000128448
356.3879248,277.3339422,0.000136614
356.3757176,277.334191,0.000133604
356.3634624,277.3364471,0.000140399
356.3814631,277.2789079,0.000143021
356.3608652,277.2895509,0.000138164
356.3722939,277.2856398,0.000136852
356.3909768,277.2886323,0.000133038
356.3759943,277.282421,0.000127286
356.3858441,277.32549,0.000124931
356.3899272,277.3284215,0.000128329
356.4213139,277.3184161,0.000129849
356.4073906,277.3522668,0.000135452
356.3974741,277.3302342,0.000125766
356.3997761,277.3271314,0.000125736
-0.289647579,1.274558783,0.000242978
-0.2727561,1.26377964,0.000238448
356.4568255,277.2827544,0.000134289
356.4456018,277.2801759,0.000138074
356.4730736,277.2893507,0.000145495
356.4678807,277.3109801,0.000138909
356.459141,277.2909693,0.000131309
356.4445355,277.3385155,0.000143051
356.4398056,277.3314371,0.000143379
356.4293372,277.3158779,0.000136286
356.4332545,277.2770898,0.000139326
356.4238472,277.3070966,0.000142574
356.4128197,277.3418612,0.00015384
356.3830476,277.2810535,0.000142008
356.3712173,277.3086909,0.000144482
356.3679526,277.3285748,0.000150442
356.372996,277.3353689,0.000151485
356.3488734,277.3943735,0.00016135
356.3495859,277.3700979,0.000169814
356.3471158,277.3652277,0.000168592
356.374964,277.356867,0.000161588
356.3531539,277.3366508,0.000156403
356.3360604,277.3061332,0.000154346
356.3421799,277.3407333,0.00015673
422.2982709,280.7013845,0.999999046
422.3013701,280.6744819,0.999999046
421.2845268,281.5845892,0.999999285
421.1145535,280.4295716,0.999999404
420.3516139,281.2042329,0.999999464
417.6077313,280.7792904,0.999999642
417.5895433,280.9028323,0.999999583
413.7159677,280.6996365,0.99999702
413.5725298,280.9517348,0.999997258
411.0713618,280.6419725,0.999998391
411.0167672,280.6276979,0.999998331
407.3137558,280.7147079,0.999998808
407.2263522,280.6335282,0.999998808
399.5148778,280.895452,0.999999583
399.4643135,280.9276104,0.999999642
395.7983202,280.7588372,0.999998927
395.8489882,280.8001933,0.999998808
392.8412735,281.0341568,0.999997616
392.9411912,281.0720382,0.999997377
391.1262264,281.2572875,0.999999046
390.6171505,281.1233444,0.999999285
389.8149588,280.9718285,0.999999523
389.5417306,280.9820156,0.999999523
387.6606486,281.36991,0.999999762
387.2847269,281.0833054,0.999999762
383.125546,281.2064269,0.999999285
383.2122707,281.5189767,0.999999404
379.9709204,280.922339,0.999998987
379.8183692,280.7087765,0.999999046
375.8103883,280.6249886,0.999998927
375.5796964,280.609385,0.999998927
371.479554,279.9937432,0.999999642
371.1596075,279.9441617,0.999999642
365.9916,280.0796599,0.999998689
365.5176219,280.0372286,0.999998927
365.0066733,279.930542,0.999998689
364.8458016,280.2955408,0.999998689
364.623816,280.461947,0.999998569
364.4284846,280.4256496,0.999998629
364.1047518,280.4165773,0.999998748
363.792483,280.5195918,0.999998808
362.8734843,280.8674593,0.999998212
362.6675402,280.8128705,0.999998212
360.3972054,280.8324656,0.999997377
360.2613459,280.7719874,0.999998033
357.9611528,280.2935014,0.999999464
357.831234,280.2058496,0.999999523
355.8570174,280.39908,0.999999702
355.4139786,280.0912595,0.999999702
353.9166617,280.0842066,0.999999642
353.8966193,280.0517316,0.999999642
351.8973465,279.4768307,0.999999523
351.9125109,279.437001,0.999999464
351.3075376,278.7994993,0.999999225
351.253324,278.8304722,0.999999166
351.0674367,278.2921875,0.999999285
350.9930878,278.2996018,0.999999285
348.1409775,276.8190149,0.999998927
348.2455874,276.7580352,0.999999046
347.4743005,272.0610566,0.999999046
347.519684,271.9376774,0.999999046
342.6234848,271.6851437,0.999998271
342.6686633,271.7129121,0.999998331
332.7593235,270.5808547,0.999573588
332.7310928,270.5950284,0.999572217
247.3014908,228.8087062,0.000123054
247.3278711,228.6969525,0.000128567
230.3828461,212.6701102,2.30E-05
229.9007815,212.6593534,1.46E-05
230.0995195,194.7693224,0.045588553
230.1200867,194.7992281,0.044302255
348.6660275,284.8408349,0.000129044
348.6286988,284.7200829,0.000133634
341.0515467,277.4798224,8.32E-05
341.0581374,277.5397441,8.63E-05
341.0382082,277.3913716,8.96E-05
341.0393398,277.3983946,8.88E-05
2.076930404,0.769073248,9.58E-05
1.962111712,0.836340904,9.38E-05
0.13531518,1.581063271,0.00026387
0.563126564,1.632179022,0.000283957
341.0430261,277.3208107,8.65E-05
341.0322185,277.2987146,8.16E-05
341.0008333,277.2632812,8.58E-05
341.0097539,277.2763287,8.44E-05
341.0416038,277.2274753,7.52E-05
418.3121322,284.843604,0.999999642
418.3943264,284.7944469,0.999999642
413.8053899,285.0739557,0.999997377
413.7573614,284.9799821,0.999997377
410.6852355,285.4190463,0.999994874
410.672101,285.4833761,0.999994993
405.311308,285.1070887,0.999999523
405.3504795,285.0276178,0.999999583
399.3089619,284.7823751,0.999999285
399.2912755,284.7708412,0.999999225
393.9579773,285.4058273,0.999996781
393.9166288,285.0299175,0.999996543
385.8284996,284.5670633,0.999999762
385.7324936,284.6826791,0.999999762
378.9845655,284.5888381,0.999995172
378.9688871,284.6167388,0.999995351
374.2077711,284.8303814,0.999999464
374.172924,284.8101135,0.999999523
368.472048,284.7619385,0.999999642
367.8192987,284.7067652,0.999999642
363.5911715,284.3628097,0.999994159
363.5469086,284.4778371,0.999995172
362.5694242,285.072202,0.999996543
361.710906,285.3285264,0.999997854
359.8197012,285.2649622,0.999999046
359.2844889,285.2453917,0.999999225
358.637742,285.2905508,0.999999404
358.2934873,285.3117876,0.999999464
357.5317707,285.1910191,0.999999642
357.4643005,285.1610417,0.999999642
356.2325029,284.8233248,0.999999762
356.0910572,284.8728268,0.999999762
355.2261128,284.6699585,0.999999821
355.237083,284.6214502,0.999999821
354.451304,283.891792,0.999999821
354.3899201,283.875575,0.999999762
353.9982035,283.9879269,0.999999762
353.9253585,283.9915684,0.999999762
354.3254925,283.355013,0.999999642
354.3610936,283.2889053,0.999999702
353.4381783,284.0564992,0.999999523
353.6622832,284.1742358,0.999999464
353.6724501,284.0857577,0.999999523
353.584862,284.1101226,0.999999523
353.6915429,283.4403433,0.999999583
353.5063694,283.5006678,0.999999642
353.0566359,283.4458379,0.999999464
352.9239414,282.7865618,0.999999583
351.9192529,282.765222,0.999999523
351.4138422,282.7321659,0.999999166
350.9398513,282.3529882,0.999999046
350.5007215,282.4156286,0.999998569
350.3781419,282.2514944,0.999998689
350.2514734,282.1315763,0.99999845
346.9263914,279.1529503,0.999999404
346.890274,279.1247542,0.999999404
341.8328599,276.2673422,0.999999821
341.7272474,276.2513612,0.999999821
338.6968104,274.0328584,0.999999762
338.6392151,274.0495986,0.999999881
331.350948,269.3805294,0.999998152
331.3970808,269.4134641,0.999998212
320.6229773,261.1031727,0.999999464
320.6869025,261.1764748,0.999999464
308.122687,236.3117927,0.999999046
308.0859203,236.235725,0.999999046
297.9663696,210.395281,0.999997377
298.0976804,210.3985875,0.999997616
272.9199095,156.4961331,0.999997914
272.9065573,156.5193777,0.999997735
231.5238562,100.1600335,0.99999845
231.7050209,100.2774585,0.999998629
164.3580455,41.83150077,0.999998927
164.3487157,41.83368516,0.999998927
92.63199812,2.185898304,0.933051109
92.75604564,2.070584893,0.902600229
1.430411339,1.779558897,0.000100762
1.376436234,1.771357059,0.000101388
0.085810184,1.904677391,7.67E-05
0.104799986,1.874093294,7.86E-05
0.2863307,1.520510674,0.000116646
0.411575317,1.722295761,0.000106782
341.3477433,290.4213092,6.41E-05
341.3284676,290.3713139,7.55E-05
341.3435676,290.4346212,7.27E-05
341.3325181,290.4413866,7.23E-05
341.3410016,290.4258096,7.87E-05
341.357128,290.3794336,6.41E-05
341.3680801,290.3784108,6.07E-05
341.321934,290.3722618,6.44E-05
341.3079829,290.371073,6.49E-05
341.3249996,290.3490952,6.94E-05
341.336481,290.3710785,6.90E-05
372.4523754,282.1258415,0.999999762
372.2731918,281.8949108,0.999999642
369.3691018,281.3905485,0.999999762
368.7725797,281.583379,0.999999642
368.9803147,281.3882287,0.999999702
368.7743199,281.4476433,0.999999642
368.480442,281.3699412,0.999999583
367.3739657,281.4529204,0.999999464
365.3962753,281.0834346,0.999997914
364.5928068,281.1236401,0.999998331
363.7007151,281.3675437,0.999997675
362.8639909,281.4965048,0.999997139
362.1176453,281.8797212,0.999995351
361.2560782,282.6143242,0.999996126
359.4662948,282.2293785,0.999998689
359.3123517,282.2520475,0.999998808
359.5174332,282.4552858,0.999998987
359.3429317,282.4339393,0.999999046
359.188509,282.8145087,0.999998987
359.1480567,282.7653949,0.999998808
359.3868327,282.9558673,0.999998748
359.3720171,282.9685746,0.999998748
358.9094191,282.8174151,0.999998808
358.9609756,282.7515559,0.999998689
359.0353045,283.1404138,0.999998927
359.1214571,282.6008193,0.999998927
359.0568061,282.5147429,0.99999845
359.068661,282.6114228,0.99999845
357.822023,282.1772213,0.999999285
357.8193212,282.1843504,0.999999285
357.959424,282.6245135,0.999999166
358.0648646,282.6100756,0.999999166
358.1587396,282.9652781,0.999999404
358.1654522,282.9739428,0.999999404
358.1033463,282.9816494,0.999999404
357.9748013,282.6545527,0.999999404
358.6046419,282.6349421,0.999999046
358.5937853,282.519224,0.999999046
359.3475504,281.1926208,0.999999046
359.3288631,281.2026696,0.999999046
358.5526695,280.876214,0.999999166
358.6840611,280.7380276,0.999999225
351.1701536,273.9270074,0.999997318
351.2668228,273.8191209,0.999997854
344.0407581,272.7594776,0.999880672
344.0798945,273.1451559,0.999932647
340.1816675,273.0260746,0.996608973
340.2176899,273.0694144,0.995508194
331.140142,267.0591178,0.999329925
331.191222,267.0768632,0.999377668
310.3568482,257.2188718,0.917213202
310.2971175,257.4437783,0.894364119
285.765435,202.9283918,0.991128922
285.7639378,202.864162,0.990419745
341.6708772,290.6398156,7.65E-05
341.6775315,290.5603117,8.50E-05
209.791528,87.19170737,0.292384177
209.8419986,87.1124599,0.295166194
341.7509805,276.9675477,0.00012216
341.7986443,276.9664187,9.78E-05
341.8102341,276.8647189,8.50E-05
341.7515709,276.8821782,9.43E-05
0.115204811,1.20607233,0.00038746
0.085975885,1.353626251,0.000401646
341.7140734,276.7404514,7.77E-05
341.7113571,276.744196,7.81E-05
341.6773894,276.7833986,9.12E-05
341.6638955,276.7439299,8.35E-05
341.6598898,276.7376185,8.39E-05
341.6501209,276.754234,8.68E-05
341.5934308,276.6920362,8.75E-05
341.631995,276.6600991,8.49E-05
341.6279799,276.6556637,8.52E-05
341.63126,276.6646571,9.01E-05
341.5403323,276.6797442,8.93E-05
341.566758,276.6186399,7.98E-05
341.5659833,276.6236016,7.94E-05
341.5657841,276.6227251,7.94E-05
341.6002612,276.5904856,7.33E-05
341.609553,276.5194374,7.52E-05
-0.018770218,1.542125702,0.000273108
0.089173079,1.604406595,0.000279963
341.5770779,276.512338,7.86E-05
341.5730098,276.6750191,7.56E-05
341.5724603,276.6777802,7.52E-05
341.5767423,276.6912253,7.51E-05
341.563206,276.7014894,8.00E-05
341.5506405,276.670459,7.95E-05
341.5502845,276.6679887,7.97E-05
341.5430176,276.6626143,7.92E-05
341.5277199,276.6477423,8.00E-05
341.5302113,276.6257453,8.37E-05
341.5397636,276.5891898,8.34E-05
341.5253769,276.6055989,8.35E-05
341.576507,276.6412377,7.70E-05
341.5579441,276.6931388,7.55E-05
341.5613166,276.6969795,7.54E-05
341.5572249,276.7041065,7.56E-05
341.539728,276.6928335,7.58E-05
341.5606382,276.6919453,7.33E-05
341.5577992,276.7037564,7.36E-05
341.5609679,276.7040845,7.23E-05
341.5254244,276.7152969,8.06E-05
341.5226911,276.6457059,8.59E-05
399.9715328,283.0552993,0.999999762
399.7206955,282.6422945,0.999999762
395.6521727,281.9212427,0.999997139
395.7073102,281.9613671,0.999997258
389.829827,282.4065232,0.999999285
389.5516554,282.2551633,0.999999285
385.645097,281.9638977,0.999999821
385.5661373,281.9545114,0.999999762
380.7385417,281.2348452,0.99999845
380.5569893,281.1368985,0.999998569
375.7589383,281.8210747,0.99999845
375.764221,281.8334537,0.99999845
369.624994,281.5268512,0.999999762
368.885833,281.4443586,0.999999762
363.8545006,280.6849499,0.999998987
363.209262,280.6093426,0.999998808
361.0384688,280.9033918,0.999997497
360.702004,280.9838343,0.99999702
359.8287201,281.1810408,0.999997973
359.7264328,281.4405613,0.999997854
358.1813445,281.3326802,0.999999106
357.7283074,281.3253794,0.999999285
357.4534034,281.3004673,0.999999404
357.1680694,281.3940303,0.999999404
355.7532678,281.4774425,0.999999762
355.6581856,281.414499,0.999999762
354.1575509,281.8115559,0.999999821
353.9470017,281.8675961,0.999999881
353.9581363,281.9928856,0.999999821
353.9447181,282.014447,0.999999881
354.3085122,282.0893631,0.999999762
354.2874631,282.0942428,0.999999821
354.5275978,282.2444216,0.999999762
354.3259825,282.2140207,0.999999762
354.3401196,282.101993,0.999999762
354.2313553,282.12657,0.999999762
353.9478703,282.1996248,0.999999762
353.3909981,282.4263769,0.999999762
352.3097134,282.1217439,0.999999642
352.3523781,282.0288215,0.999999642
351.309792,282.2010777,0.999999285
351.3397636,282.1592697,0.999999166
350.0891094,281.5134716,0.999997318
350.1472392,281.4091165,0.99999696
350.3118141,281.0925283,0.999997139
349.8743566,281.090414,0.999997139
350.0029612,280.7375617,0.999994874
349.8559911,280.7545986,0.999994814
348.2610493,279.9522159,0.999996781
348.1689834,279.9525113,0.99999702
344.7267029,278.8750935,0.999992847
344.7892313,278.9275436,0.999992967
339.8023544,276.9708152,0.999999762
339.9996537,277.0320532,0.999999762
332.8696225,274.1839807,0.999997854
332.6420575,274.2416871,0.999997973
328.2412648,272.4923556,0.999995351
328.0955396,272.4848688,0.999995112
327.4963858,271.4885578,0.999997139
327.3933382,271.770227,0.999997377
325.3826026,269.8292985,0.999999285
325.424502,269.7797455,0.999999225
322.646107,269.5645889,0.999999285
322.6233373,269.5875236,0.999999285
318.1990428,268.8039482,0.999989331
318.1776824,268.7610954,0.999989986
311.7452939,266.2598046,0.99999702
311.8635936,265.7617536,0.999997735
282.9094689,244.9125563,0.999967754
283.1287487,244.9342462,0.999976993
272.0425549,223.7834435,4.24E-05
272.0180459,223.8240445,4.33E-05
230.3771956,180.5311506,4.70E-05
230.4512968,180.6653897,6.03E-05
325.5209292,290.7439902,3.75E-05
325.5940864,290.8047363,4.18E-05
325.7049879,290.8046712,5.84E-05
325.5962553,290.8372501,4.88E-05
325.6632354,290.8439189,4.62E-05
325.6604342,290.8069793,4.60E-05
-0.086798668,0.446185827,0.000334054
-0.010445118,0.597635984,0.000311553
325.5512248,290.8364427,4.85E-05
325.5580814,276.6449651,3.24E-05
366.582273,279.9555583,0.999998689
364.1623796,280.2585111,0.999999046
363.9155959,280.1551852,0.999998987
360.564445,280.8581266,0.999997377
360.4221878,280.4252019,0.999997377
356.5324884,280.6016893,0.999999642
355.6877369,280.6845593,0.999999702
354.3218416,280.8007972,0.999999821
354.3501652,280.8020024,0.999999762
354.2524989,280.6947231,0.999999762
354.0393004,280.559196,0.999999762
354.2380439,280.7360582,0.999999762
354.0304885,280.7998869,0.999999702
353.8783362,280.8591259,0.999999762
353.6237659,280.85232,0.999999702
353.6023779,280.9675319,0.999999762
353.6052763,280.9757454,0.999999762
354.2602059,281.2787092,0.999999583
354.0614079,281.3042748,0.999999642
354.2442311,281.4928427,0.999999523
354.1493964,281.507165,0.999999523
354.0885243,281.5367591,0.999999642
354.3886654,281.6622431,0.999999642
354.5379635,281.5610831,0.999999702
354.3384446,281.5768237,0.999999642
354.6799817,281.714406,0.999999762
354.6426171,281.6802027,0.999999762
353.6729114,281.2724993,0.999999762
353.4621282,281.179486,0.999999642
354.320401,281.4159527,0.999999762
354.3189301,281.4142258,0.999999762
354.090464,281.1845036,0.999999583
354.4378613,280.1496482,0.999999523
354.7370888,279.807498,0.999999642
354.8431041,279.7343936,0.999999642
354.5850081,279.4748228,0.999999762
354.5689275,279.4614387,0.999999702
353.3398738,278.3302588,0.999999821
353.4784765,278.4120934,0.999999762
346.8628961,275.7569574,0.999999404
347.0194342,275.8239315,0.999999523
339.4142975,272.2972813,0.999999642
339.2047467,272.4287694,0.999999642
332.7654042,271.8869443,0.999999166
332.713644,272.0373244,0.999999166
326.8865378,267.6528831,0.999999464
327.154388,267.3069515,0.999999404
313.1388502,260.6980718,0.999996662
313.082459,260.591817,0.999996662
288.3584282,219.3647651,0.999975443
288.5765529,219.4946582,0.999981225
268.2496348,176.8575809,0.999996006
268.3332171,176.8168178,0.999996066
234.9252713,117.3946414,0.999983907
234.9469423,117.5438288,0.99998188
173.8767453,49.65315342,0.999969006
174.2509518,49.83184862,0.999963641
118.0440044,2.628256321,0.906088948
118.1570709,3.783891678,0.973763704
0.976985693,2.091274738,8.98E-05
1.085960388,2.044149995,0.000103116
-0.216650009,1.015200138,0.000205517
-0.257965565,0.963767767,0.000215352
341.3475791,276.5655954,3.91E-05
341.3481263,276.5869868,3.73E-05
341.2821273,276.660809,3.59E-05
341.4589671,276.7301273,4.57E-05
341.469372,276.7526482,4.53E-05
341.4727057,276.7663098,4.93E-05
341.4771144,276.7697994,4.91E-05
341.483997,276.7597607,4.88E-05
341.4898475,276.7597877,4.77E-05
341.4832306,276.7323661,4.76E-05
341.4795219,276.7268519,4.75E-05
341.4765625,276.7399459,4.52E-05
341.4891312,276.7231624,4.16E-05
508.41376,339.3517578,4.70E-05
508.4428461,339.3721802,4.88E-05
508.436858,339.0459133,8.81E-05
0.142181635,1.284091949,0.000177443
-0.047692299,1.361149549,0.000165284
0.536738873,1.099928379,0.000227094
0.490160465,0.902057648,0.000192732
508.42262,339.2279272,6.38E-05
508.4211231,339.2276728,6.40E-05
340.3064071,284.2842973,3.75E-05
340.3472789,284.3424741,5.05E-05
341.6055458,277.1437302,5.13E-05
340.3006599,284.2709499,4.53E-05
340.2790507,284.3135444,4.80E-05
340.3561037,284.3364865,4.64E-05
340.2350685,284.3154476,4.81E-05
340.2709931,284.365257,4.37E-05
374.8973756,279.4421594,0.999999642
366.5164514,279.0808263,0.999999344
366.3268952,279.0694523,0.999999166
361.6862884,279.6034989,0.999999404
361.2289715,279.3549292,0.999999225
357.1640377,279.4433014,0.999999762
357.0969299,279.2445235,0.999999762
353.0675607,279.9194343,0.999999642
353.0395949,279.8947711,0.999999642
352.7828505,279.8405015,0.999999642
352.4507344,279.8258283,0.999999642
352.3692834,279.8443592,0.999999523
352.3037014,279.7489407,0.999999642
352.2841334,279.8266544,0.999999583
352.2474756,279.8506351,0.999999583
352.2586634,279.9171028,0.999999404
352.2867777,279.9562531,0.999999523
352.0751438,280.0052462,0.999999404
352.0232222,280.0096369,0.999999404
351.578434,280.6178048,0.999999464
351.5808067,280.6010222,0.999999344
351.7107449,280.7846255,0.999999285
352.0050457,280.8080127,0.999999344
352.013612,280.8682647,0.999999285
352.2458053,280.7971301,0.999999285
352.6277766,280.1748939,0.999999404
352.3754618,280.3089504,0.999999285
352.2353265,280.2164927,0.999999285
352.2436185,280.1816154,0.999999285
351.7780824,279.0444849,0.999999523
351.7349553,279.1992719,0.999999523
351.9388337,278.9505703,0.999999642
351.9508047,278.9519308,0.999999642
352.4740355,279.0047848,0.999999702
352.4700584,279.0103555,0.999999702
352.7285056,279.0141044,0.999999762
353.0854807,277.8431114,0.999999762
351.7209535,277.1905814,0.999999523
351.6872621,277.1865764,0.999999642
350.7230825,277.1377834,0.999998927
349.1555924,276.9453959,0.999998808
348.393191,276.1575879,0.999999166
348.2465785,276.0847431,0.999999046
344.28736,272.1425335,0.99999547
344.9200215,271.9832692,0.999996066
342.9821241,270.0679693,0.999999166
342.4880793,269.8961582,0.999999225
340.5641959,268.7782425,0.999999702
340.6378438,268.8057123,0.999999702
335.1319404,267.5103221,0.999998927
335.2129354,267.5358705,0.999999046
328.6227865,265.0890646,0.999994934
328.7136722,265.184639,0.999995351
320.4762263,262.441227,0.999999523
320.4987712,262.4748094,0.999999523
298.4742805,241.6202154,0.999994338
298.0113153,241.2437973,0.999991596
276.1975363,209.8029709,0.999998212
276.2426218,209.7898436,0.999998212
276.2392856,209.7515216,0.999998331
254.6005321,165.0512298,0.999998212
209.2565539,99.77493466,0.999936223
209.3145676,99.86523385,0.999940217
135.633167,21.60137272,0.974130571
135.9954276,21.96050692,0.951614499
341.122721,277.1250367,7.20E-05
341.0562789,277.2449796,7.83E-05
-0.013860703,0.960262775,0.000211567
-0.256065845,1.142760515,0.000220299
340.9843225,277.2576462,7.64E-05
340.9789773,277.2912095,8.06E-05
340.9176643,277.2071719,8.09E-05
341.0054677,277.22375,7.47E-05
340.8778833,277.2702804,7.32E-05
340.9849467,277.1918306,7.43E-05
341.0369316,277.1688814,7.00E-05
341.0455151,277.1617335,7.35E-05
341.0097586,277.141006,7.57E-05
340.9667081,277.1692076,7.93E-05
340.9565076,277.1270251,8.13E-05
340.9482625,277.131768,8.14E-05
340.9597632,277.136007,8.00E-05
340.9324653,277.1854842,8.65E-05
340.9389095,277.1891263,8.52E-05
340.9378367,277.1815785,8.48E-05
341.0386837,277.1697927,8.34E-05
341.0811216,277.1913086,7.61E-05
341.0581018,277.1334217,7.34E-05
341.0499837,277.1633286,7.09E-05
341.0705621,277.1973461,6.79E-05
341.0628841,277.1694338,6.65E-05
341.0504661,277.1451542,6.70E-05
341.0342132,277.0829298,6.93E-05
341.2064147,277.011892,5.33E-05
371.3519753,285.3973869,0.999999762
371.3632965,285.3859394,0.999999762
371.3210818,285.4514867,0.999999762
371.3658944,285.3964322,0.999999762
371.3160652,285.3552524,0.999999821
371.3019734,285.3702796,0.999999821
371.327504,285.3292686,0.999999762
371.1977036,285.2992411,0.999999762
371.2158166,285.259303,0.999999821
370.8943039,285.0249424,0.999999762
370.7949158,285.0113654,0.999999762
370.4876099,284.9120926,0.999999762
370.2863702,284.9858827,0.999999762
369.2611971,284.823651,0.999999762
367.9251208,284.9894266,0.999999404
367.2768569,284.9025404,0.999999166
366.3266544,285.2347802,0.999997973
365.7845354,284.9067126,0.999996662
364.7309996,284.8394647,0.999995947
364.3937783,284.8700933,0.999996066
363.6919234,285.6574435,0.999997139
363.583234,285.7340288,0.999997079
363.8033063,285.6990561,0.999996662
363.9113364,285.5638008,0.999996841
363.6916914,285.8158712,0.999996781
363.6767026,285.6601887,0.999996424
363.741677,285.5271635,0.999995828
363.7598508,285.5696554,0.999996305
363.7237623,285.5598359,0.999996662
363.7643591,285.4833298,0.999996543
